date,day_of_week,shift,hour,hours_into_shift,station,headcount,units_processed,uph,target_uph,downtime_minutes,pod_starvation_event,peak_period
2026-04-12,Sunday,Night,21,2,SLAM,14,12541,895.8,900,0.0,0,0
2026-04-12,Sunday,Night,22,3,Stow,12,2582,215.2,180,1.0,0,0
2026-04-12,Sunday,Night,22,3,Pick,11,3078,279.8,240,2.5,0,0
2026-04-12,Sunday,Night,22,3,Rebin,12,3693,307.8,300,1.9,0,0
2026-04-12,Sunday,Night,22,3,Pack-Singles,9,1933,214.8,210,3.3,0,0
2026-04-12,Sunday,Night,22,3,Pack-Multis,14,2160,154.3,140,0.0,0,0
2026-04-12,Sunday,Night,22,3,SLAM,9,8250,916.7,900,0.9,0,0
2026-04-12,Sunday,Night,23,4,Stow,9,1702,189.1,180,3.9,0,0
2026-04-12,Sunday,Night,23,4,Pick,12,3127,260.6,240,0.0,0,0
2026-04-12,Sunday,Night,23,4,Rebin,8,2346,293.2,300,0.0,0,0
2026-04-12,Sunday,Night,23,4,Pack-Singles,12,2767,230.6,210,0.0,0,0
2026-04-12,Sunday,Night,23,4,Pack-Multis,12,1981,165.1,140,4.1,0,0
2026-04-12,Sunday,Night,23,4,SLAM,13,12360,950.8,900,2.3,0,0
2026-04-12,Sunday,Night,0,5,Stow,14,2316,165.4,180,3.4,0,0
2026-04-12,Sunday,Night,0,5,Pick,10,2470,247.0,240,0.7,0,0
2026-04-12,Sunday,Night,0,5,Rebin,12,3550,295.8,300,0.8,0,0
2026-04-12,Sunday,Night,0,5,Pack-Singles,13,2964,228.0,210,1.8,0,0
2026-04-12,Sunday,Night,0,5,Pack-Multis,11,1727,157.0,140,2.8,0,0
2026-04-12,Sunday,Night,0,5,SLAM,13,12887,991.3,900,2.6,0,0
2026-04-12,Sunday,Night,1,6,Stow,13,2971,228.5,180,3.0,0,0
2026-04-12,Sunday,Night,1,6,Pick,11,2643,240.3,240,0.8,0,0
2026-04-12,Sunday,Night,1,6,Rebin,11,3655,332.3,300,0.1,0,0
2026-04-12,Sunday,Night,1,6,Pack-Singles,14,2838,202.7,210,0.0,0,0
2026-04-12,Sunday,Night,1,6,Pack-Multis,11,1549,140.8,140,0.0,0,0
2026-04-12,Sunday,Night,1,6,SLAM,10,9112,911.2,900,1.2,0,0
2026-04-12,Sunday,Night,2,7,Stow,10,1815,181.5,180,1.2,0,0
2026-04-12,Sunday,Night,2,7,Pick,14,3884,277.4,240,1.4,0,0
2026-04-12,Sunday,Night,2,7,Rebin,12,3724,310.3,300,1.9,0,0
2026-04-12,Sunday,Night,2,7,Pack-Singles,12,2886,240.5,210,0.0,0,0
2026-04-12,Sunday,Night,2,7,Pack-Multis,11,1652,150.2,140,1.2,0,0
2026-04-12,Sunday,Night,2,7,SLAM,10,8575,857.5,900,2.4,0,0
2026-04-12,Sunday,Night,3,8,Stow,10,1621,162.1,180,2.5,0,0
2026-04-12,Sunday,Night,3,8,Pick,12,2932,244.3,240,0.0,0,0
2026-04-12,Sunday,Night,3,8,Rebin,11,3676,334.2,300,0.0,0,0
2026-04-12,Sunday,Night,3,8,Pack-Singles,8,1649,206.1,210,1.2,0,0
2026-04-12,Sunday,Night,3,8,Pack-Multis,11,1652,150.2,140,2.8,0,0
2026-04-12,Sunday,Night,3,8,SLAM,12,11523,960.2,900,1.6,0,0
2026-04-12,Sunday,Night,4,9,Stow,12,1974,164.5,180,0.0,0,0
2026-04-12,Sunday,Night,4,9,Pick,9,2148,238.7,240,1.5,0,0
2026-04-12,Sunday,Night,4,9,Rebin,9,2728,303.1,300,0.0,0,0
2026-04-12,Sunday,Night,4,9,Pack-Singles,9,1816,201.8,210,0.0,0,0
2026-04-12,Sunday,Night,4,9,Pack-Multis,13,1808,139.1,140,2.4,0,0
2026-04-12,Sunday,Night,4,9,SLAM,11,9670,879.1,900,4.0,0,0
2026-04-13,Monday,Day,8,0,Stow,14,2811,200.8,180,2.3,0,0
2026-04-13,Monday,Day,8,0,Pick,11,2903,263.9,240,0.7,0,0
2026-04-13,Monday,Day,8,0,Rebin,10,2918,291.8,300,0.3,0,0
2026-04-13,Monday,Day,8,0,Pack-Singles,10,2263,226.3,210,0.0,0,0
2026-04-13,Monday,Day,8,0,Pack-Multis,11,1384,125.8,140,1.2,0,0
2026-04-13,Monday,Day,8,0,SLAM,9,7430,825.6,900,1.0,0,0
2026-04-13,Monday,Day,9,1,Stow,14,2597,185.5,180,2.0,0,0
2026-04-13,Monday,Day,9,1,Pick,11,2577,234.3,240,2.4,0,0
2026-04-13,Monday,Day,9,1,Rebin,10,3175,317.5,300,3.1,0,0
2026-04-13,Monday,Day,9,1,Pack-Singles,10,1997,199.7,210,0.4,0,0
2026-04-13,Monday,Day,9,1,Pack-Multis,9,1218,135.3,140,3.2,0,0
2026-04-13,Monday,Day,9,1,SLAM,9,8851,983.4,900,0.5,0,0
2026-04-13,Monday,Day,10,2,Stow,16,2742,171.4,180,1.0,0,0
2026-04-13,Monday,Day,10,2,Pick,10,2284,228.4,240,3.2,0,0
2026-04-13,Monday,Day,10,2,Rebin,12,3859,321.6,300,0.0,0,0
2026-04-13,Monday,Day,10,2,Pack-Singles,13,2544,195.7,210,0.0,0,0
2026-04-13,Monday,Day,10,2,Pack-Multis,12,1706,142.2,140,1.3,0,0
2026-04-13,Monday,Day,10,2,SLAM,13,12415,955.0,900,3.4,0,0
2026-04-13,Monday,Day,11,3,Stow,9,1790,198.9,180,4.0,0,0
2026-04-13,Monday,Day,11,3,Pick,11,2331,211.9,240,0.0,0,0
2026-04-13,Monday,Day,11,3,Rebin,11,3765,342.3,300,1.2,0,0
2026-04-13,Monday,Day,11,3,Pack-Singles,10,1999,199.9,210,0.0,0,0
2026-04-13,Monday,Day,11,3,Pack-Multis,13,1808,139.1,140,4.3,0,0
2026-04-13,Monday,Day,11,3,SLAM,13,12379,952.2,900,0.8,0,0
2026-04-13,Monday,Day,12,4,Stow,9,1520,168.9,180,0.0,0,0
2026-04-13,Monday,Day,12,4,Pick,13,3035,233.5,240,2.6,0,0
2026-04-13,Monday,Day,12,4,Rebin,12,3526,293.8,300,0.0,0,0
2026-04-13,Monday,Day,12,4,Pack-Singles,12,2481,206.8,210,2.6,0,0
2026-04-13,Monday,Day,12,4,Pack-Multis,10,1460,146.0,140,3.7,0,0
2026-04-13,Monday,Day,12,4,SLAM,12,11393,949.4,900,2.1,0,0
2026-04-13,Monday,Day,13,5,Stow,15,2770,184.7,180,2.2,0,0
2026-04-13,Monday,Day,13,5,Pick,11,2496,226.9,240,0.0,0,0
2026-04-13,Monday,Day,13,5,Rebin,14,3903,278.8,300,2.3,0,0
2026-04-13,Monday,Day,13,5,Pack-Singles,12,2681,223.4,210,0.4,0,0
2026-04-13,Monday,Day,13,5,Pack-Multis,10,1437,143.7,140,0.8,0,0
2026-04-13,Monday,Day,13,5,SLAM,9,9199,1022.1,900,0.0,0,0
2026-04-13,Monday,Day,14,6,Stow,10,1769,176.9,180,3.1,0,0
2026-04-13,Monday,Day,14,6,Pick,7,1817,259.6,240,0.0,0,0
2026-04-13,Monday,Day,14,6,Rebin,12,3429,285.8,300,4.2,0,0
2026-04-13,Monday,Day,14,6,Pack-Singles,12,2395,199.6,210,0.7,0,0
2026-04-13,Monday,Day,14,6,Pack-Multis,12,1700,141.7,140,1.9,0,0
2026-04-13,Monday,Day,14,6,SLAM,11,8945,813.2,900,0.7,0,0
2026-04-13,Monday,Day,15,7,Stow,13,2185,168.1,180,2.2,0,0
2026-04-13,Monday,Day,15,7,Pick,12,2779,231.6,240,3.0,0,0
2026-04-13,Monday,Day,15,7,Rebin,8,2240,280.0,300,3.0,0,0
2026-04-13,Monday,Day,15,7,Pack-Singles,15,3580,238.7,210,1.3,0,0
2026-04-13,Monday,Day,15,7,Pack-Multis,12,1740,145.0,140,3.1,0,0
2026-04-13,Monday,Day,15,7,SLAM,12,11270,939.2,900,1.9,0,0
2026-04-13,Monday,Day,16,8,Stow,13,2101,161.6,180,0.7,0,0
2026-04-13,Monday,Day,16,8,Pick,10,2112,211.2,240,0.0,0,0
2026-04-13,Monday,Day,16,8,Rebin,11,3109,282.6,300,1.4,0,0
2026-04-13,Monday,Day,16,8,Pack-Singles,13,2655,204.2,210,0.8,0,0
2026-04-13,Monday,Day,16,8,Pack-Multis,10,1426,142.6,140,1.0,0,0
2026-04-13,Monday,Day,16,8,SLAM,11,9379,852.6,900,0.1,0,0
2026-04-13,Monday,Day,17,9,Stow,10,1625,162.5,180,0.8,0,0
2026-04-13,Monday,Day,17,9,Pick,13,3016,232.0,240,3.5,0,0
2026-04-13,Monday,Day,17,9,Rebin,14,4488,320.6,300,2.0,0,0
2026-04-13,Monday,Day,17,9,Pack-Singles,13,2478,190.6,210,2.4,0,0
2026-04-13,Monday,Day,17,9,Pack-Multis,10,1180,118.0,140,3.5,0,0
2026-04-13,Monday,Day,17,9,SLAM,9,7847,871.9,900,0.0,0,0
2026-04-13,Monday,Night,19,0,Stow,14,2430,173.6,180,3.1,0,0
2026-04-13,Monday,Night,19,0,Pick,12,3097,258.1,240,2.3,0,0
2026-04-13,Monday,Night,19,0,Rebin,10,2803,280.3,300,1.0,0,0
2026-04-13,Monday,Night,19,0,Pack-Singles,11,1899,172.6,210,1.8,0,0
2026-04-13,Monday,Night,19,0,Pack-Multis,9,964,107.1,140,0.7,0,0
2026-04-13,Monday,Night,19,0,SLAM,10,7865,786.5,900,0.0,0,0
2026-04-13,Monday,Night,20,1,Stow,10,1653,165.3,180,0.2,0,0
2026-04-13,Monday,Night,20,1,Pick,12,2939,244.9,240,2.0,0,0
2026-04-13,Monday,Night,20,1,Rebin,14,4209,300.6,300,0.0,0,0
2026-04-13,Monday,Night,20,1,Pack-Singles,12,2506,208.8,210,0.5,0,0
2026-04-13,Monday,Night,20,1,Pack-Multis,10,1350,135.0,140,0.0,0,0
2026-04-13,Monday,Night,20,1,SLAM,9,7181,797.9,900,1.9,0,0
2026-04-13,Monday,Night,21,2,Stow,12,2153,179.4,180,0.0,0,0
2026-04-13,Monday,Night,21,2,Pick,10,2313,231.3,240,0.0,0,0
2026-04-13,Monday,Night,21,2,Rebin,10,2427,242.7,300,1.6,0,0
2026-04-13,Monday,Night,21,2,Pack-Singles,15,2718,181.2,210,2.7,0,0
2026-04-13,Monday,Night,21,2,Pack-Multis,11,1255,114.1,140,0.0,0,0
2026-04-13,Monday,Night,21,2,SLAM,10,8184,818.4,900,1.8,0,0
2026-04-13,Monday,Night,22,3,Stow,15,2259,150.6,180,0.5,0,0
2026-04-13,Monday,Night,22,3,Pick,10,2033,203.3,240,1.3,0,0
2026-04-13,Monday,Night,22,3,Rebin,12,2922,243.5,300,1.2,0,0
2026-04-13,Monday,Night,22,3,Pack-Singles,9,1759,195.4,210,3.1,0,0
2026-04-13,Monday,Night,22,3,Pack-Multis,12,1581,131.8,140,0.4,0,0
2026-04-13,Monday,Night,22,3,SLAM,12,10440,870.0,900,1.9,0,0
2026-04-13,Monday,Night,23,4,Stow,11,1869,169.9,180,0.0,0,0
2026-04-13,Monday,Night,23,4,Pick,10,2342,234.2,240,2.5,0,0
2026-04-13,Monday,Night,23,4,Rebin,12,3694,307.8,300,2.0,0,0
2026-04-13,Monday,Night,23,4,Pack-Singles,11,1964,178.5,210,3.4,0,0
2026-04-13,Monday,Night,23,4,Pack-Multis,13,1905,146.5,140,4.5,0,0
2026-04-13,Monday,Night,23,4,SLAM,9,6855,761.7,900,0.0,0,0
2026-04-13,Monday,Night,0,5,Stow,13,2276,175.1,180,1.3,0,0
2026-04-13,Monday,Night,0,5,Pick,9,1996,221.8,240,1.5,0,0
2026-04-13,Monday,Night,0,5,Rebin,13,3696,284.3,300,2.2,0,0
2026-04-13,Monday,Night,0,5,Pack-Singles,11,2325,211.4,210,2.1,0,0
2026-04-13,Monday,Night,0,5,Pack-Multis,9,1285,142.8,140,3.0,0,0
2026-04-13,Monday,Night,0,5,SLAM,12,10241,853.4,900,3.7,0,0
2026-04-13,Monday,Night,1,6,Stow,8,1455,181.9,180,0.5,0,0
2026-04-13,Monday,Night,1,6,Pick,14,3151,225.1,240,0.0,0,0
2026-04-13,Monday,Night,1,6,Rebin,11,3288,298.9,300,0.9,0,0
2026-04-13,Monday,Night,1,6,Pack-Singles,10,1867,186.7,210,2.2,0,0
2026-04-13,Monday,Night,1,6,Pack-Multis,15,1660,110.7,140,5.4,0,0
2026-04-13,Monday,Night,1,6,SLAM,12,10451,870.9,900,0.5,0,0
2026-04-13,Monday,Night,2,7,Stow,11,1828,166.2,180,0.0,0,0
2026-04-13,Monday,Night,2,7,Pick,10,2368,236.8,240,0.0,0,0
2026-04-13,Monday,Night,2,7,Rebin,12,3195,266.2,300,0.0,0,0
2026-04-13,Monday,Night,2,7,Pack-Singles,15,2679,178.6,210,0.0,0,0
2026-04-13,Monday,Night,2,7,Pack-Multis,11,1328,120.7,140,1.2,0,0
2026-04-13,Monday,Night,2,7,SLAM,12,10004,833.7,900,1.0,0,0
2026-04-13,Monday,Night,3,8,Stow,10,1679,167.9,180,1.0,0,0
2026-04-13,Monday,Night,3,8,Pick,11,2601,236.5,240,1.0,0,0
2026-04-13,Monday,Night,3,8,Rebin,14,4071,290.8,300,3.1,0,0
2026-04-13,Monday,Night,3,8,Pack-Singles,13,2437,187.5,210,1.1,0,0
2026-04-13,Monday,Night,3,8,Pack-Multis,11,1166,106.0,140,2.3,0,0
2026-04-13,Monday,Night,3,8,SLAM,12,10199,849.9,900,1.0,0,0
2026-04-13,Monday,Night,4,9,Stow,13,1848,142.2,180,0.0,0,0
2026-04-13,Monday,Night,4,9,Pick,7,1454,207.7,240,0.0,0,0
2026-04-13,Monday,Night,4,9,Rebin,10,2684,268.4,300,0.6,0,0
2026-04-13,Monday,Night,4,9,Pack-Singles,9,1946,216.2,210,1.1,0,0
2026-04-13,Monday,Night,4,9,Pack-Multis,9,1049,116.6,140,0.9,0,0
2026-04-13,Monday,Night,4,9,SLAM,11,9443,858.5,900,1.1,0,0
2026-04-14,Tuesday,Day,8,0,Stow,11,2039,185.4,180,2.7,0,0
2026-04-14,Tuesday,Day,8,0,Pick,14,3668,262.0,240,0.8,0,0
2026-04-14,Tuesday,Day,8,0,Rebin,11,2727,247.9,300,0.9,0,0
2026-04-14,Tuesday,Day,8,0,Pack-Singles,14,3124,223.1,210,1.1,0,0
2026-04-14,Tuesday,Day,8,0,Pack-Multis,15,2043,136.2,140,0.1,0,0
2026-04-14,Tuesday,Day,8,0,SLAM,11,9122,829.3,900,2.1,0,0
2026-04-14,Tuesday,Day,9,1,Stow,12,2252,187.7,180,0.6,0,0
2026-04-14,Tuesday,Day,9,1,Pick,11,2237,203.4,240,1.8,0,0
2026-04-14,Tuesday,Day,9,1,Rebin,12,3322,276.8,300,1.0,0,0
2026-04-14,Tuesday,Day,9,1,Pack-Singles,11,2595,235.9,210,0.0,0,0
2026-04-14,Tuesday,Day,9,1,Pack-Multis,12,1551,129.2,140,0.4,0,0
2026-04-14,Tuesday,Day,9,1,SLAM,12,10640,886.7,900,1.2,0,0
2026-04-14,Tuesday,Day,10,2,Stow,12,2085,173.8,180,2.5,0,0
2026-04-14,Tuesday,Day,10,2,Pick,11,2621,238.3,240,1.7,0,0
2026-04-14,Tuesday,Day,10,2,Rebin,12,3762,313.5,300,1.7,0,0
2026-04-14,Tuesday,Day,10,2,Pack-Singles,12,2462,205.2,210,0.0,0,0
2026-04-14,Tuesday,Day,10,2,Pack-Multis,9,1112,123.6,140,3.8,0,0
2026-04-14,Tuesday,Day,10,2,SLAM,7,6826,975.1,900,0.0,0,0
2026-04-14,Tuesday,Day,11,3,Stow,14,2131,152.2,180,0.8,0,0
2026-04-14,Tuesday,Day,11,3,Pick,14,3527,251.9,240,0.7,0,0
2026-04-14,Tuesday,Day,11,3,Rebin,8,2177,272.1,300,3.3,0,0
2026-04-14,Tuesday,Day,11,3,Pack-Singles,11,2298,208.9,210,1.6,0,0
2026-04-14,Tuesday,Day,11,3,Pack-Multis,9,1295,143.9,140,0.6,0,0
2026-04-14,Tuesday,Day,11,3,SLAM,12,10362,863.5,900,0.0,0,0
2026-04-14,Tuesday,Day,12,4,Stow,11,2068,188.0,180,1.8,0,0
2026-04-14,Tuesday,Day,12,4,Pick,12,3061,255.1,240,0.9,0,0
2026-04-14,Tuesday,Day,12,4,Rebin,12,3479,289.9,300,2.6,0,0
2026-04-14,Tuesday,Day,12,4,Pack-Singles,12,2421,201.8,210,0.0,0,0
2026-04-14,Tuesday,Day,12,4,Pack-Multis,14,1857,132.6,140,1.3,0,0
2026-04-14,Tuesday,Day,12,4,SLAM,16,15207,950.4,900,3.6,0,0
2026-04-14,Tuesday,Day,13,5,Stow,10,1934,193.4,180,1.2,0,0
2026-04-14,Tuesday,Day,13,5,Pick,12,3287,273.9,240,0.8,0,0
2026-04-14,Tuesday,Day,13,5,Rebin,12,3372,281.0,300,2.5,0,0
2026-04-14,Tuesday,Day,13,5,Pack-Singles,10,2250,225.0,210,0.0,0,0
2026-04-14,Tuesday,Day,13,5,Pack-Multis,13,1737,133.6,140,2.3,0,0
2026-04-14,Tuesday,Day,13,5,SLAM,11,9529,866.3,900,0.6,0,0
2026-04-14,Tuesday,Day,14,6,Stow,10,1905,190.5,180,0.0,0,0
2026-04-14,Tuesday,Day,14,6,Pick,11,2703,245.7,240,3.6,0,0
2026-04-14,Tuesday,Day,14,6,Rebin,11,3243,294.8,300,1.6,0,0
2026-04-14,Tuesday,Day,14,6,Pack-Singles,7,1346,192.3,210,0.6,0,0
2026-04-14,Tuesday,Day,14,6,Pack-Multis,10,1243,124.3,140,2.5,0,0
2026-04-14,Tuesday,Day,14,6,SLAM,12,10906,908.8,900,0.2,0,0
2026-04-14,Tuesday,Day,15,7,Stow,12,2193,182.8,180,0.8,0,0
2026-04-14,Tuesday,Day,15,7,Pick,12,2665,222.1,240,1.3,0,0
2026-04-14,Tuesday,Day,15,7,Rebin,14,4470,319.3,300,3.2,0,0
2026-04-14,Tuesday,Day,15,7,Pack-Singles,12,2475,206.2,210,0.5,0,0
2026-04-14,Tuesday,Day,15,7,Pack-Multis,8,994,124.2,140,0.9,0,0
2026-04-14,Tuesday,Day,15,7,SLAM,11,10661,969.2,900,3.2,0,0
2026-04-14,Tuesday,Day,16,8,Stow,10,1826,182.6,180,0.5,0,0
2026-04-14,Tuesday,Day,16,8,Pick,13,3164,243.4,240,3.1,0,0
2026-04-14,Tuesday,Day,16,8,Rebin,11,3392,308.4,300,0.0,0,0
2026-04-14,Tuesday,Day,16,8,Pack-Singles,14,2817,201.2,210,1.2,0,0
2026-04-14,Tuesday,Day,16,8,Pack-Multis,7,915,130.7,140,3.2,0,0
2026-04-14,Tuesday,Day,16,8,SLAM,11,9978,907.1,900,1.3,0,0
2026-04-14,Tuesday,Day,17,9,Stow,14,2400,171.4,180,0.0,0,0
2026-04-14,Tuesday,Day,17,9,Pick,12,3010,250.8,240,1.9,0,0
2026-04-14,Tuesday,Day,17,9,Rebin,11,3591,326.5,300,2.9,0,0
2026-04-14,Tuesday,Day,17,9,Pack-Singles,13,2623,201.8,210,2.3,0,0
2026-04-14,Tuesday,Day,17,9,Pack-Multis,13,1449,111.5,140,1.8,0,0
2026-04-14,Tuesday,Day,17,9,SLAM,11,8980,816.4,900,0.9,0,0
2026-04-14,Tuesday,Night,19,0,Stow,14,2419,172.8,180,0.0,0,0
2026-04-14,Tuesday,Night,19,0,Pick,10,2369,236.9,240,0.8,0,0
2026-04-14,Tuesday,Night,19,0,Rebin,14,4193,299.5,300,0.0,0,0
2026-04-14,Tuesday,Night,19,0,Pack-Singles,11,2080,189.1,210,0.0,0,0
2026-04-14,Tuesday,Night,19,0,Pack-Multis,9,1105,122.8,140,0.2,0,0
2026-04-14,Tuesday,Night,19,0,SLAM,12,10778,898.2,900,2.0,0,0
2026-04-14,Tuesday,Night,20,1,Stow,13,2135,164.2,180,2.1,0,0
2026-04-14,Tuesday,Night,20,1,Pick,11,2379,216.3,240,4.0,0,0
2026-04-14,Tuesday,Night,20,1,Rebin,7,1696,242.3,300,1.8,0,0
2026-04-14,Tuesday,Night,20,1,Pack-Singles,11,1932,175.6,210,0.0,0,0
2026-04-14,Tuesday,Night,20,1,Pack-Multis,10,1383,138.3,140,3.0,0,0
2026-04-14,Tuesday,Night,20,1,SLAM,15,11158,743.9,900,0.0,0,0
2026-04-14,Tuesday,Night,21,2,Stow,9,1642,182.4,180,1.8,0,0
2026-04-14,Tuesday,Night,21,2,Pick,12,1496,124.7,240,2.9,1,0
2026-04-14,Tuesday,Night,21,2,Rebin,9,1430,158.9,300,2.7,1,0
2026-04-14,Tuesday,Night,21,2,Pack-Singles,9,1005,111.7,210,2.4,1,0
2026-04-14,Tuesday,Night,21,2,Pack-Multis,12,851,70.9,140,4.3,1,0
2026-04-14,Tuesday,Night,21,2,SLAM,12,9422,785.2,900,1.7,0,0
2026-04-14,Tuesday,Night,22,3,Stow,12,2080,173.3,180,2.8,0,0
2026-04-14,Tuesday,Night,22,3,Pick,10,1284,128.4,240,0.4,1,0
2026-04-14,Tuesday,Night,22,3,Rebin,11,1655,150.5,300,5.2,1,0
2026-04-14,Tuesday,Night,22,3,Pack-Singles,11,1231,111.9,210,0.4,1,0
2026-04-14,Tuesday,Night,22,3,Pack-Multis,11,741,67.4,140,6.7,1,0
2026-04-14,Tuesday,Night,22,3,SLAM,10,8412,841.2,900,1.4,0,0
2026-04-14,Tuesday,Night,23,4,Stow,8,1289,161.1,180,1.8,0,0
2026-04-14,Tuesday,Night,23,4,Pick,12,2247,187.2,240,0.3,0,0
2026-04-14,Tuesday,Night,23,4,Rebin,14,4066,290.4,300,3.0,0,0
2026-04-14,Tuesday,Night,23,4,Pack-Singles,10,2128,212.8,210,1.1,0,0
2026-04-14,Tuesday,Night,23,4,Pack-Multis,15,1953,130.2,140,0.0,0,0
2026-04-14,Tuesday,Night,23,4,SLAM,13,10543,811.0,900,0.6,0,0
2026-04-14,Tuesday,Night,0,5,Stow,9,1677,186.3,180,0.4,0,0
2026-04-14,Tuesday,Night,0,5,Pick,15,3246,216.4,240,0.0,0,0
2026-04-14,Tuesday,Night,0,5,Rebin,14,3885,277.5,300,1.1,0,0
2026-04-14,Tuesday,Night,0,5,Pack-Singles,9,1701,189.0,210,1.8,0,0
2026-04-14,Tuesday,Night,0,5,Pack-Multis,9,1127,125.2,140,0.6,0,0
2026-04-14,Tuesday,Night,0,5,SLAM,12,11084,923.7,900,0.8,0,0
2026-04-14,Tuesday,Night,1,6,Stow,10,1995,199.5,180,0.6,0,0
2026-04-14,Tuesday,Night,1,6,Pick,11,2393,217.5,240,0.8,0,0
2026-04-14,Tuesday,Night,1,6,Rebin,12,3563,296.9,300,1.8,0,0
2026-04-14,Tuesday,Night,1,6,Pack-Singles,14,2934,209.6,210,1.5,0,0
2026-04-14,Tuesday,Night,1,6,Pack-Multis,12,1683,140.2,140,0.0,0,0
2026-04-14,Tuesday,Night,1,6,SLAM,16,12911,806.9,900,0.7,0,0
2026-04-14,Tuesday,Night,2,7,Stow,9,1354,150.4,180,2.7,0,0
2026-04-14,Tuesday,Night,2,7,Pick,16,3360,210.0,240,1.7,0,0
2026-04-14,Tuesday,Night,2,7,Rebin,12,3510,292.5,300,4.5,0,0
2026-04-14,Tuesday,Night,2,7,Pack-Singles,15,2822,188.1,210,2.0,0,0
2026-04-14,Tuesday,Night,2,7,Pack-Multis,13,1656,127.4,140,0.0,0,0
2026-04-14,Tuesday,Night,2,7,SLAM,10,8861,886.1,900,3.1,0,0
2026-04-14,Tuesday,Night,3,8,Stow,11,1800,163.6,180,3.0,0,0
2026-04-14,Tuesday,Night,3,8,Pick,8,1660,207.5,240,4.2,0,0
2026-04-14,Tuesday,Night,3,8,Rebin,12,2960,246.7,300,1.4,0,0
2026-04-14,Tuesday,Night,3,8,Pack-Singles,14,2156,154.0,210,1.5,0,0
2026-04-14,Tuesday,Night,3,8,Pack-Multis,11,1216,110.5,140,1.3,0,0
2026-04-14,Tuesday,Night,3,8,SLAM,11,8823,802.1,900,0.7,0,0
2026-04-14,Tuesday,Night,4,9,Stow,9,1271,141.2,180,0.2,0,0
2026-04-14,Tuesday,Night,4,9,Pick,13,2772,213.2,240,1.1,0,0
2026-04-14,Tuesday,Night,4,9,Rebin,9,2298,255.3,300,2.3,0,0
2026-04-14,Tuesday,Night,4,9,Pack-Singles,13,2306,177.4,210,0.0,0,0
2026-04-14,Tuesday,Night,4,9,Pack-Multis,10,1182,118.2,140,0.0,0,0
2026-04-14,Tuesday,Night,4,9,SLAM,11,9149,831.7,900,1.1,0,0
2026-04-15,Wednesday,Day,8,0,Stow,11,1711,155.5,180,0.6,0,0
2026-04-15,Wednesday,Day,8,0,Pick,9,2353,261.4,240,1.8,0,0
2026-04-15,Wednesday,Day,8,0,Rebin,14,4073,290.9,300,0.0,0,0
2026-04-15,Wednesday,Day,8,0,Pack-Singles,9,1925,213.9,210,3.9,0,0
2026-04-15,Wednesday,Day,8,0,Pack-Multis,12,1635,136.2,140,0.9,0,0
2026-04-15,Wednesday,Day,8,0,SLAM,11,11304,1027.6,900,3.1,0,0
2026-04-15,Wednesday,Day,9,1,Stow,12,2176,181.3,180,1.6,0,0
2026-04-15,Wednesday,Day,9,1,Pick,12,2796,233.0,240,0.0,0,0
2026-04-15,Wednesday,Day,9,1,Rebin,14,4206,300.4,300,2.6,0,0
2026-04-15,Wednesday,Day,9,1,Pack-Singles,15,3264,217.6,210,1.7,0,0
2026-04-15,Wednesday,Day,9,1,Pack-Multis,18,2556,142.0,140,0.0,0,0
2026-04-15,Wednesday,Day,9,1,SLAM,11,10975,997.7,900,0.0,0,0
2026-04-15,Wednesday,Day,10,2,Stow,10,1939,193.9,180,0.8,0,0
2026-04-15,Wednesday,Day,10,2,Pick,11,2838,258.0,240,0.1,0,0
2026-04-15,Wednesday,Day,10,2,Rebin,9,2437,270.8,300,2.1,0,0
2026-04-15,Wednesday,Day,10,2,Pack-Singles,12,2397,199.8,210,0.0,0,0
2026-04-15,Wednesday,Day,10,2,Pack-Multis,11,1660,150.9,140,0.0,0,0
2026-04-15,Wednesday,Day,10,2,SLAM,10,8249,824.9,900,0.6,0,0
2026-04-15,Wednesday,Day,11,3,Stow,12,2479,206.6,180,1.5,0,0
2026-04-15,Wednesday,Day,11,3,Pick,11,2799,254.5,240,2.2,0,0
2026-04-15,Wednesday,Day,11,3,Rebin,10,3483,348.3,300,1.2,0,0
2026-04-15,Wednesday,Day,11,3,Pack-Singles,12,2617,218.1,210,1.7,0,0
2026-04-15,Wednesday,Day,11,3,Pack-Multis,15,2013,134.2,140,2.4,0,0
2026-04-15,Wednesday,Day,11,3,SLAM,12,11542,961.8,900,0.9,0,0
2026-04-15,Wednesday,Day,12,4,Stow,11,2081,189.2,180,1.7,0,0
2026-04-15,Wednesday,Day,12,4,Pick,10,2626,262.6,240,2.3,0,0
2026-04-15,Wednesday,Day,12,4,Rebin,11,3191,290.1,300,1.7,0,0
2026-04-15,Wednesday,Day,12,4,Pack-Singles,13,2425,186.5,210,1.8,0,0
2026-04-15,Wednesday,Day,12,4,Pack-Multis,13,1520,116.9,140,1.5,0,0
2026-04-15,Wednesday,Day,12,4,SLAM,13,12175,936.5,900,2.4,0,0
2026-04-15,Wednesday,Day,13,5,Stow,11,1835,166.8,180,0.0,0,0
2026-04-15,Wednesday,Day,13,5,Pick,14,3525,251.8,240,3.0,0,0
2026-04-15,Wednesday,Day,13,5,Rebin,10,3168,316.8,300,0.0,0,0
2026-04-15,Wednesday,Day,13,5,Pack-Singles,10,2118,211.8,210,2.2,0,0
2026-04-15,Wednesday,Day,13,5,Pack-Multis,15,2064,137.6,140,0.0,0,0
